"20-30mM-CF20mM - RawData"
"Wavelength nm."	"Abs."
1669.00	0.1149
1670.00	0.1151
1671.00	0.1153
1672.00	0.1155
1673.00	0.1157
1674.00	0.1159
1675.00	0.1159
1676.00	0.1163
1677.00	0.1164
1678.00	0.1165
1679.00	0.1167
1680.00	0.1170
1681.00	0.1172
1682.00	0.1175
1683.00	0.1179
1684.00	0.1183
1685.00	0.1185
1686.00	0.1187
1687.00	0.1188
1688.00	0.1190
1689.00	0.1190
1690.00	0.1191
1691.00	0.1192
1692.00	0.1193
1693.00	0.1196
1694.00	0.1198
1695.00	0.1199
1696.00	0.1203
1697.00	0.1204
1698.00	0.1207
1699.00	0.1209
1700.00	0.1211
1701.00	0.1212
1702.00	0.1214
1703.00	0.1213
1704.00	0.1213
1705.00	0.1215
1706.00	0.1216
1707.00	0.1217
1708.00	0.1219
1709.00	0.1222
1710.00	0.1224
1711.00	0.1227
1712.00	0.1230
1713.00	0.1234
1714.00	0.1237
1715.00	0.1240
1716.00	0.1242
1717.00	0.1242
1718.00	0.1243
1719.00	0.1243
1720.00	0.1244
1721.00	0.1244
1722.00	0.1246
1723.00	0.1248
1724.00	0.1250
1725.00	0.1251
1726.00	0.1253
1727.00	0.1254
1728.00	0.1257
1729.00	0.1258
1730.00	0.1260
1731.00	0.1263
1732.00	0.1265
1733.00	0.1267
1734.00	0.1269
1735.00	0.1272
1736.00	0.1276
1737.00	0.1277
1738.00	0.1278
1739.00	0.1279
1740.00	0.1280
1741.00	0.1279
1742.00	0.1279
1743.00	0.1282
1744.00	0.1286
1745.00	0.1286
1746.00	0.1288
1747.00	0.1293
1748.00	0.1293
1749.00	0.1292
1750.00	0.1295
1751.00	0.1297
