"20-30mM-1_THF0mM - RawData"
"Wavelength nm."	"Abs."
1425.00	0.0378
1426.00	0.0380
1427.00	0.0380
1428.00	0.0379
1429.00	0.0374
1430.00	0.0368
1431.00	0.0366
1432.00	0.0366
1433.00	0.0366
1434.00	0.0369
1435.00	0.0377
1436.00	0.0378
1437.00	0.0378
1438.00	0.0379
1439.00	0.0379
1440.00	0.0378
1441.00	0.0377
1442.00	0.0375
1443.00	0.0372
1444.00	0.0372
1445.00	0.0370
1446.00	0.0369
1447.00	0.0369
1448.00	0.0373
1449.00	0.0374
1450.00	0.0375
1451.00	0.0377
1452.00	0.0378
1453.00	0.0376
1454.00	0.0374
1455.00	0.0373
1456.00	0.0371
1457.00	0.0370
1458.00	0.0372
1459.00	0.0369
1460.00	0.0365
1461.00	0.0366
1462.00	0.0368
1463.00	0.0368
1464.00	0.0370
1465.00	0.0373
1466.00	0.0372
1467.00	0.0368
1468.00	0.0366
1469.00	0.0365
1470.00	0.0368
1471.00	0.0373
1472.00	0.0376
1473.00	0.0375
1474.00	0.0377
1475.00	0.0372
1476.00	0.0362
1477.00	0.0360
1478.00	0.0359
1479.00	0.0359
1480.00	0.0361
1481.00	0.0365
1482.00	0.0365
1483.00	0.0370
1484.00	0.0370
1485.00	0.0373
1486.00	0.0369
1487.00	0.0368
1488.00	0.0369
1489.00	0.0368
1490.00	0.0361
1491.00	0.0363
1492.00	0.0363
1493.00	0.0361
1494.00	0.0362
1495.00	0.0366
1496.00	0.0370
1497.00	0.0373
1498.00	0.0370
1499.00	0.0370
1500.00	0.0370
1501.00	0.0369
1502.00	0.0368
1503.00	0.0369
1504.00	0.0366
1505.00	0.0366
1506.00	0.0367
1507.00	0.0368
1508.00	0.0370
1509.00	0.0374
1510.00	0.0374
1511.00	0.0373
1512.00	0.0373
1513.00	0.0372
1514.00	0.0373
1515.00	0.0374
1516.00	0.0370
1517.00	0.0371
1518.00	0.0372
1519.00	0.0371
1520.00	0.0369
1521.00	0.0371
1522.00	0.0370
1523.00	0.0370
1524.00	0.0369
1525.00	0.0370
1526.00	0.0371
1527.00	0.0372
1528.00	0.0371
1529.00	0.0369
1530.00	0.0369
1531.00	0.0367
1532.00	0.0369
1533.00	0.0366
1534.00	0.0367
1535.00	0.0368
1536.00	0.0367
1537.00	0.0364
1538.00	0.0364
1539.00	0.0365
1540.00	0.0365
1541.00	0.0366
1542.00	0.0366
1543.00	0.0368
1544.00	0.0369
1545.00	0.0370
1546.00	0.0369
1547.00	0.0368
1548.00	0.0366
1549.00	0.0363
1550.00	0.0365
1551.00	0.0363
1552.00	0.0362
1553.00	0.0363
1554.00	0.0365
1555.00	0.0361
1556.00	0.0363
1557.00	0.0365
1558.00	0.0363
1559.00	0.0362
1560.00	0.0364
1561.00	0.0365
1562.00	0.0366
1563.00	0.0369
1564.00	0.0368
1565.00	0.0369
1566.00	0.0370
1567.00	0.0365
1568.00	0.0360
1569.00	0.0361
1570.00	0.0360
1571.00	0.0359
1572.00	0.0361
1573.00	0.0364
1574.00	0.0365
1575.00	0.0366
1576.00	0.0366
1577.00	0.0367
1578.00	0.0370
1579.00	0.0369
1580.00	0.0366
1581.00	0.0367
1582.00	0.0364
1583.00	0.0362
1584.00	0.0362
1585.00	0.0362
1586.00	0.0361
1587.00	0.0363
1588.00	0.0365
1589.00	0.0366
1590.00	0.0367
1591.00	0.0368
1592.00	0.0369
1593.00	0.0366
1594.00	0.0365
1595.00	0.0366
1596.00	0.0367
1597.00	0.0368
1598.00	0.0370
1599.00	0.0370
1600.00	0.0371
1601.00	0.0372
1602.00	0.0372
1603.00	0.0371
1604.00	0.0371
1605.00	0.0371
1606.00	0.0370
1607.00	0.0368
1608.00	0.0369
1609.00	0.0372
1610.00	0.0371
1611.00	0.0371
1612.00	0.0374
1613.00	0.0371
1614.00	0.0371
1615.00	0.0371
1616.00	0.0371
1617.00	0.0371
1618.00	0.0373
1619.00	0.0371
1620.00	0.0370
1621.00	0.0369
1622.00	0.0369
1623.00	0.0367
1624.00	0.0368
1625.00	0.0375
1626.00	0.0372
1627.00	0.0374
1628.00	0.0377
1629.00	0.0374
1630.00	0.0368
1631.00	0.0374
1632.00	0.0370
1633.00	0.0368
1634.00	0.0369
1635.00	0.0367
1636.00	0.0365
1637.00	0.0366
1638.00	0.0366
1639.00	0.0365
1640.00	0.0365
1641.00	0.0362
1642.00	0.0360
1643.00	0.0358
1644.00	0.0357
1645.00	0.0352
1646.00	0.0348
1647.00	0.0345
1648.00	0.0342
1649.00	0.0337
1650.00	0.0333
1651.00	0.0331
1652.00	0.0327
1653.00	0.0322
1654.00	0.0319
1655.00	0.0317
1656.00	0.0313
1657.00	0.0310
1658.00	0.0309
1659.00	0.0308
1660.00	0.0306
1661.00	0.0308
1662.00	0.0309
1663.00	0.0309
1664.00	0.0307
1665.00	0.0304
1666.00	0.0304
1667.00	0.0302
1668.00	0.0302
1669.00	0.0302
1670.00	0.0304
1671.00	0.0301
1672.00	0.0301
1673.00	0.0301
1674.00	0.0300
1675.00	0.0300
1676.00	0.0302
1677.00	0.0300
1678.00	0.0296
1679.00	0.0294
1680.00	0.0295
1681.00	0.0295
1682.00	0.0296
1683.00	0.0299
1684.00	0.0300
1685.00	0.0301
1686.00	0.0301
1687.00	0.0302
1688.00	0.0302
1689.00	0.0303
1690.00	0.0300
1691.00	0.0297
1692.00	0.0294
1693.00	0.0290
1694.00	0.0289
1695.00	0.0289
1696.00	0.0291
1697.00	0.0292
1698.00	0.0298
1699.00	0.0301
1700.00	0.0298
1701.00	0.0301
1702.00	0.0302
