"20-30mM-1_CB0mM - RawData"
"Wavelength nm."	"Abs."
1179.00	0.0112
1180.00	0.0110
1181.00	0.0113
1182.00	0.0111
1183.00	0.0111
1184.00	0.0111
1185.00	0.0110
1186.00	0.0109
1187.00	0.0110
1188.00	0.0111
1189.00	0.0109
1190.00	0.0108
1191.00	0.0108
1192.00	0.0107
1193.00	0.0103
1194.00	0.0107
1195.00	0.0111
1196.00	0.0111
1197.00	0.0112
1198.00	0.0113
1199.00	0.0111
1200.00	0.0109
1201.00	0.0108
1202.00	0.0108
1203.00	0.0114
1204.00	0.0116
1205.00	0.0119
1206.00	0.0120
1207.00	0.0117
1208.00	0.0110
1209.00	0.0108
1210.00	0.0106
1211.00	0.0104
1212.00	0.0108
1213.00	0.0111
1214.00	0.0110
1215.00	0.0110
1216.00	0.0111
1217.00	0.0112
1218.00	0.0112
1219.00	0.0111
1220.00	0.0111
1221.00	0.0114
1222.00	0.0112
1223.00	0.0108
1224.00	0.0110
1225.00	0.0110
1226.00	0.0107
1227.00	0.0108
1228.00	0.0112
1229.00	0.0110
1230.00	0.0111
1231.00	0.0110
1232.00	0.0110
1233.00	0.0109
1234.00	0.0108
1235.00	0.0109
1236.00	0.0109
1237.00	0.0106
1238.00	0.0108
1239.00	0.0108
1240.00	0.0107
1241.00	0.0107
1242.00	0.0106
1243.00	0.0106
1244.00	0.0107
1245.00	0.0107
1246.00	0.0108
1247.00	0.0108
1248.00	0.0108
1249.00	0.0106
1250.00	0.0106
1251.00	0.0106
1252.00	0.0107
1253.00	0.0105
1254.00	0.0100
1255.00	0.0100
1256.00	0.0099
1257.00	0.0099
1258.00	0.0101
1259.00	0.0105
1260.00	0.0106
1261.00	0.0105
1262.00	0.0105
1263.00	0.0106
1264.00	0.0106
1265.00	0.0106
1266.00	0.0107
1267.00	0.0105
1268.00	0.0102
1269.00	0.0102
1270.00	0.0103
1271.00	0.0102
1272.00	0.0102
1273.00	0.0102
1274.00	0.0104
1275.00	0.0104
1276.00	0.0103
1277.00	0.0103
1278.00	0.0106
1279.00	0.0104
1280.00	0.0103
1281.00	0.0105
1282.00	0.0105
1283.00	0.0105
1284.00	0.0104
1285.00	0.0102
1286.00	0.0100
1287.00	0.0099
1288.00	0.0097
1289.00	0.0097
1290.00	0.0098
1291.00	0.0099
1292.00	0.0098
1293.00	0.0099
1294.00	0.0099
1295.00	0.0097
1296.00	0.0098
1297.00	0.0096
1298.00	0.0097
1299.00	0.0097
1300.00	0.0097
1301.00	0.0097
1302.00	0.0098
1303.00	0.0097
1304.00	0.0099
1305.00	0.0099
1306.00	0.0099
1307.00	0.0098
1308.00	0.0095
1309.00	0.0095
1310.00	0.0096
1311.00	0.0092
1312.00	0.0092
1313.00	0.0095
1314.00	0.0095
1315.00	0.0092
1316.00	0.0091
1317.00	0.0091
1318.00	0.0089
1319.00	0.0087
1320.00	0.0086
1321.00	0.0087
1322.00	0.0087
1323.00	0.0088
1324.00	0.0090
1325.00	0.0090
1326.00	0.0091
1327.00	0.0093
1328.00	0.0092
1329.00	0.0088
1330.00	0.0090
1331.00	0.0091
1332.00	0.0087
1333.00	0.0087
1334.00	0.0090
1335.00	0.0089
1336.00	0.0089
1337.00	0.0090
1338.00	0.0088
1339.00	0.0088
1340.00	0.0090
1341.00	0.0091
1342.00	0.0088
1343.00	0.0088
1344.00	0.0083
1345.00	0.0081
1346.00	0.0077
1347.00	0.0081
1348.00	0.0083
1349.00	0.0086
1350.00	0.0084
1351.00	0.0085
1352.00	0.0086
1353.00	0.0087
1354.00	0.0089
1355.00	0.0090
1356.00	0.0087
1357.00	0.0087
1358.00	0.0088
1359.00	0.0086
